created_timestamp,sens_1,sens_2,sens_4,sens_5
2021-07-05 03:03:34,29.0,44.0,0.0,32.0
2021-07-05 03:03:37,31.0,44.0,0.0,32.0
2021-07-05 03:03:43,31.0,45.0,0.0,32.0
2021-07-05 03:03:47,31.0,44.0,0.0,32.0
2021-07-05 03:04:02,29.0,44.0,0.0,32.0
2021-07-05 03:04:05,31.0,44.0,0.0,32.0
2021-07-05 03:04:15,29.0,44.0,0.0,32.0
2021-07-05 03:04:19,31.0,44.0,0.0,32.0
2021-07-05 03:04:22,29.0,44.0,0.0,32.0
2021-07-05 03:04:33,31.0,44.0,0.0,32.0
2021-07-05 03:04:36,29.0,44.0,0.0,32.0
2021-07-05 03:04:42,31.0,44.0,0.0,32.0
2021-07-05 03:04:49,29.0,45.0,0.0,32.0
2021-07-05 03:04:52,29.0,44.0,0.0,32.0
2021-07-05 03:04:59,31.0,44.0,0.0,32.0
2021-07-05 03:05:10,29.0,44.0,0.0,32.0
2021-07-05 03:05:30,31.0,44.0,0.0,32.0
2021-07-05 03:05:35,29.0,44.0,0.0,32.0
2021-07-05 03:05:38,31.0,44.0,0.0,32.0
2021-07-05 03:05:42,29.0,44.0,0.0,32.0
2021-07-05 03:05:48,31.0,44.0,0.0,32.0
2021-07-05 03:05:51,29.0,44.0,0.0,32.0
2021-07-05 03:05:56,31.0,44.0,0.0,32.0
2021-07-05 03:06:03,29.0,44.0,0.0,32.0
2021-07-05 03:06:29,29.0,45.0,0.0,32.0
2021-07-05 03:06:32,29.0,44.0,0.0,32.0
2021-07-05 03:06:57,31.0,44.0,0.0,32.0
2021-07-05 03:07:00,29.0,44.0,0.0,32.0
2021-07-05 03:07:18,31.0,44.0,0.0,32.0
2021-07-05 03:07:22,29.0,44.0,0.0,32.0
2021-07-05 03:07:30,31.0,44.0,0.0,32.0
2021-07-05 03:07:33,29.0,44.0,0.0,32.0
2021-07-05 03:07:35,31.0,44.0,0.0,32.0
2021-07-05 03:07:40,29.0,44.0,0.0,32.0
2021-07-05 03:08:48,29.0,45.0,0.0,32.0
2021-07-05 03:08:51,29.0,44.0,0.0,32.0
2021-07-05 03:08:58,31.0,44.0,0.0,32.0
2021-07-05 03:09:02,29.0,44.0,0.0,32.0
2021-07-05 03:09:16,31.0,44.0,0.0,32.0
2021-07-05 03:09:30,29.0,44.0,0.0,32.0
2021-07-05 03:09:45,31.0,44.0,0.0,32.0
2021-07-05 03:09:58,29.0,44.0,0.0,32.0
2021-07-05 03:10:08,31.0,44.0,0.0,32.0
2021-07-05 03:10:11,29.0,44.0,0.0,32.0
2021-07-05 03:10:16,31.0,44.0,0.0,32.0
2021-07-05 03:10:19,29.0,44.0,0.0,32.0
2021-07-05 03:10:42,31.0,44.0,0.0,32.0
2021-07-05 03:10:45,29.0,44.0,0.0,32.0
2021-07-05 03:10:49,31.0,44.0,0.0,32.0
2021-07-05 03:10:52,29.0,44.0,0.0,32.0
2021-07-05 03:11:00,31.0,44.0,0.0,32.0
2021-07-05 03:11:03,29.0,44.0,0.0,32.0
2021-07-05 03:11:40,31.0,44.0,0.0,32.0
2021-07-05 03:11:44,29.0,44.0,0.0,32.0
2021-07-05 03:12:05,31.0,44.0,0.0,32.0
2021-07-05 03:12:08,29.0,44.0,0.0,32.0
2021-07-05 03:12:28,31.0,45.0,0.0,32.0
2021-07-05 03:12:31,31.0,44.0,0.0,32.0
2021-07-05 03:12:33,29.0,44.0,0.0,32.0
2021-07-05 03:12:43,31.0,44.0,0.0,32.0
2021-07-05 03:12:46,29.0,44.0,0.0,32.0
2021-07-05 03:12:56,31.0,44.0,0.0,32.0
2021-07-05 03:13:01,29.0,44.0,0.0,32.0
2021-07-05 03:13:14,29.0,43.0,0.0,32.0
2021-07-05 03:13:17,29.0,44.0,0.0,32.0
2021-07-05 03:13:22,31.0,44.0,0.0,32.0
2021-07-05 03:13:27,29.0,44.0,0.0,32.0
2021-07-05 03:13:32,31.0,44.0,0.0,32.0
2021-07-05 03:13:35,29.0,44.0,0.0,32.0
2021-07-05 03:14:03,31.0,44.0,0.0,32.0
2021-07-05 03:14:06,29.0,44.0,0.0,32.0
2021-07-05 03:14:13,31.0,44.0,0.0,32.0
2021-07-05 03:14:23,29.0,44.0,0.0,32.0
2021-07-05 03:14:34,31.0,44.0,0.0,32.0
2021-07-05 03:14:37,29.0,44.0,0.0,32.0
2021-07-05 03:14:41,31.0,44.0,0.0,32.0
2021-07-05 03:14:47,29.0,44.0,0.0,32.0
2021-07-05 03:15:08,31.0,44.0,0.0,32.0
2021-07-05 03:15:12,29.0,44.0,0.0,32.0
2021-07-05 03:15:15,31.0,44.0,0.0,32.0
2021-07-05 03:15:22,29.0,44.0,0.0,32.0
2021-07-05 03:15:25,29.0,43.0,0.0,32.0
2021-07-05 03:15:31,29.0,44.0,0.0,32.0
2021-07-05 03:15:33,31.0,44.0,0.0,32.0
2021-07-05 03:15:36,29.0,44.0,0.0,32.0
2021-07-05 03:16:17,31.0,44.0,0.0,32.0
2021-07-05 03:16:21,29.0,44.0,0.0,32.0
2021-07-05 03:16:27,29.0,43.0,0.0,32.0
2021-07-05 03:16:35,29.0,44.0,0.0,32.0
2021-07-05 03:16:38,29.0,43.0,0.0,32.0
2021-07-05 03:16:42,31.0,43.0,0.0,32.0
2021-07-05 03:16:45,29.0,44.0,0.0,32.0
2021-07-05 03:16:48,29.0,43.0,0.0,32.0
2021-07-05 03:16:50,31.0,43.0,0.0,32.0
2021-07-05 03:16:52,29.0,43.0,0.0,32.0
2021-07-05 03:16:58,29.0,44.0,0.0,32.0
2021-07-05 03:17:10,29.0,43.0,0.0,32.0
2021-07-05 03:17:13,29.0,44.0,0.0,32.0
2021-07-05 03:17:26,31.0,44.0,0.0,32.0
2021-07-05 03:17:31,29.0,44.0,0.0,32.0
2021-07-05 03:17:35,31.0,44.0,0.0,32.0
2021-07-05 03:17:38,29.0,43.0,0.0,32.0
2021-07-05 03:17:41,31.0,44.0,0.0,32.0
2021-07-05 03:17:45,29.0,44.0,0.0,32.0
2021-07-05 03:17:51,29.0,43.0,0.0,32.0
2021-07-05 03:17:54,29.0,44.0,0.0,32.0
2021-07-05 03:18:09,31.0,43.0,0.0,32.0
2021-07-05 03:18:12,29.0,44.0,0.0,32.0
2021-07-05 03:18:16,31.0,44.0,0.0,32.0
2021-07-05 03:18:19,29.0,44.0,0.0,32.0
2021-07-05 03:18:22,29.0,43.0,0.0,32.0
2021-07-05 03:18:29,31.0,44.0,0.0,32.0
2021-07-05 03:18:35,31.0,43.0,0.0,32.0
2021-07-05 03:18:40,31.0,44.0,0.0,32.0
2021-07-05 03:18:47,29.0,44.0,0.0,32.0
2021-07-05 03:19:01,29.0,43.0,0.0,32.0
2021-07-05 03:19:14,29.0,44.0,0.0,32.0
2021-07-05 03:19:24,29.0,43.0,0.0,32.0
2021-07-05 03:19:27,29.0,44.0,0.0,32.0
2021-07-05 03:19:39,29.0,43.0,0.0,32.0
2021-07-05 03:19:42,29.0,44.0,0.0,32.0
2021-07-05 03:19:45,29.0,43.0,0.0,32.0
2021-07-05 03:19:49,29.0,44.0,0.0,32.0
2021-07-05 03:20:05,29.0,43.0,0.0,32.0
2021-07-05 03:20:13,29.0,44.0,0.0,32.0
2021-07-05 03:20:17,29.0,43.0,0.0,32.0
2021-07-05 03:20:20,29.0,44.0,0.0,32.0
2021-07-05 03:20:23,31.0,43.0,0.0,32.0
2021-07-05 03:20:26,31.0,44.0,0.0,32.0
2021-07-05 03:20:27,29.0,44.0,0.0,32.0
2021-07-05 03:20:30,29.0,43.0,0.0,32.0
2021-07-05 03:20:33,31.0,44.0,0.0,32.0
2021-07-05 03:20:36,29.0,44.0,0.0,32.0
2021-07-05 03:20:41,29.0,43.0,0.0,32.0
2021-07-05 03:20:57,29.0,44.0,0.0,32.0
2021-07-05 03:21:01,31.0,44.0,0.0,32.0
2021-07-05 03:21:04,31.0,43.0,0.0,32.0
2021-07-05 03:21:06,29.0,43.0,0.0,32.0
2021-07-05 03:21:12,29.0,44.0,0.0,32.0
2021-07-05 03:21:15,29.0,43.0,0.0,32.0
2021-07-05 03:21:25,29.0,44.0,0.0,32.0
2021-07-05 03:21:30,29.0,43.0,0.0,32.0
2021-07-05 03:21:40,29.0,44.0,0.0,32.0
2021-07-05 03:21:46,29.0,43.0,0.0,32.0
2021-07-05 03:21:50,31.0,43.0,0.0,32.0
2021-07-05 03:21:53,29.0,43.0,0.0,32.0
2021-07-05 03:22:00,29.0,44.0,0.0,32.0
2021-07-05 03:22:09,29.0,43.0,0.0,32.0
2021-07-05 03:22:18,29.0,44.0,0.0,32.0
2021-07-05 03:22:21,29.0,43.0,0.0,32.0
2021-07-05 03:22:31,31.0,44.0,0.0,32.0
2021-07-05 03:22:34,31.0,43.0,0.0,32.0
2021-07-05 03:22:39,29.0,43.0,0.0,32.0
2021-07-05 03:22:49,29.0,44.0,0.0,32.0
2021-07-05 03:22:52,31.0,43.0,0.0,32.0
2021-07-05 03:22:57,29.0,43.0,0.0,32.0
2021-07-05 03:23:02,29.0,44.0,0.0,32.0
2021-07-05 03:23:13,29.0,43.0,0.0,32.0
2021-07-05 03:23:27,29.0,44.0,0.0,32.0
2021-07-05 03:23:30,29.0,43.0,0.0,32.0
2021-07-05 03:23:40,29.0,44.0,0.0,32.0
2021-07-05 03:23:43,29.0,43.0,0.0,32.0
2021-07-05 03:23:54,29.0,44.0,0.0,32.0
2021-07-05 03:23:57,29.0,43.0,0.0,32.0
2021-07-05 03:23:58,31.0,43.0,0.0,32.0
2021-07-05 03:24:01,29.0,43.0,0.0,32.0
2021-07-05 03:24:04,29.0,44.0,0.0,32.0
2021-07-05 03:24:09,31.0,44.0,0.0,32.0
2021-07-05 03:24:12,31.0,43.0,0.0,32.0
2021-07-05 03:24:15,31.0,44.0,0.0,32.0
2021-07-05 03:24:16,29.0,44.0,0.0,32.0
2021-07-05 03:24:18,29.0,43.0,0.0,32.0
2021-07-05 03:24:22,29.0,44.0,0.0,32.0
2021-07-05 03:24:25,29.0,43.0,0.0,32.0
2021-07-05 03:24:32,31.0,43.0,0.0,32.0
2021-07-05 03:24:37,29.0,43.0,0.0,32.0
2021-07-05 03:24:40,31.0,43.0,0.0,32.0
2021-07-05 03:24:46,31.0,44.0,0.0,32.0
2021-07-05 03:24:49,31.0,43.0,0.0,32.0
2021-07-05 03:24:50,29.0,43.0,0.0,32.0
2021-07-05 03:24:53,29.0,44.0,0.0,32.0
2021-07-05 03:25:00,31.0,43.0,0.0,32.0
2021-07-05 03:25:03,29.0,43.0,0.0,32.0
2021-07-05 03:25:24,29.0,44.0,0.0,32.0
2021-07-05 03:25:27,29.0,43.0,0.0,32.0
2021-07-05 03:25:28,31.0,43.0,0.0,32.0
2021-07-05 03:25:31,31.0,44.0,0.0,32.0
2021-07-05 03:25:34,31.0,43.0,0.0,32.0
2021-07-05 03:25:35,29.0,43.0,0.0,32.0
2021-07-05 03:25:52,31.0,43.0,0.0,32.0
2021-07-05 03:25:56,29.0,43.0,0.0,32.0
2021-07-05 03:25:59,29.0,44.0,0.0,32.0
2021-07-05 03:26:05,29.0,43.0,0.0,32.0
2021-07-05 03:26:23,29.0,44.0,0.0,32.0
2021-07-05 03:26:26,29.0,43.0,0.0,32.0
2021-07-05 03:26:36,29.0,44.0,0.0,32.0
2021-07-05 03:26:40,29.0,43.0,0.0,32.0
2021-07-05 03:27:01,31.0,43.0,0.0,32.0
2021-07-05 03:27:05,29.0,43.0,0.0,32.0
2021-07-05 03:27:11,29.0,44.0,0.0,32.0
2021-07-05 03:27:14,29.0,43.0,0.0,32.0
2021-07-05 03:27:21,31.0,43.0,0.0,32.0
2021-07-05 03:27:26,29.0,43.0,0.0,32.0
2021-07-05 03:28:48,29.0,44.0,0.0,32.0
2021-07-05 03:28:51,29.0,43.0,0.0,32.0
2021-07-05 03:29:04,29.0,44.0,0.0,32.0
2021-07-05 03:29:09,29.0,43.0,0.0,32.0
2021-07-05 03:30:28,29.0,44.0,0.0,32.0
2021-07-05 03:30:31,29.0,43.0,0.0,32.0
2021-07-05 03:31:27,31.0,43.0,0.0,32.0
2021-07-05 03:31:31,29.0,43.0,0.0,32.0
2021-07-05 03:31:41,31.0,43.0,0.0,32.0
2021-07-05 03:31:52,29.0,43.0,0.0,32.0
2021-07-05 03:31:55,31.0,43.0,0.0,32.0
2021-07-05 03:31:59,29.0,43.0,0.0,32.0
2021-07-05 03:32:08,31.0,43.0,0.0,32.0
2021-07-05 03:32:11,29.0,43.0,0.0,32.0
2021-07-05 03:32:21,29.0,44.0,0.0,32.0
2021-07-05 03:32:26,29.0,43.0,0.0,32.0
2021-07-05 03:32:29,31.0,43.0,0.0,32.0
2021-07-05 03:32:32,29.0,43.0,0.0,32.0
2021-07-05 03:32:39,31.0,43.0,0.0,32.0
2021-07-05 03:32:43,29.0,43.0,0.0,32.0
2021-07-05 03:33:04,31.0,43.0,0.0,32.0
2021-07-05 03:33:07,29.0,43.0,0.0,32.0
2021-07-05 03:34:51,31.0,43.0,0.0,32.0
2021-07-05 03:34:55,29.0,43.0,0.0,32.0
2021-07-05 03:36:51,31.0,43.0,0.0,32.0
2021-07-05 03:36:56,29.0,43.0,0.0,32.0
2021-07-05 03:37:03,31.0,43.0,0.0,32.0
2021-07-05 03:37:06,29.0,43.0,0.0,32.0
2021-07-05 03:39:14,31.0,43.0,0.0,32.0
2021-07-05 03:39:17,29.0,43.0,0.0,32.0
2021-07-05 03:39:40,29.0,42.0,0.0,32.0
2021-07-05 03:39:43,29.0,43.0,0.0,32.0
2021-07-05 03:40:16,29.0,42.0,0.0,32.0
2021-07-05 03:40:19,29.0,43.0,0.0,32.0
2021-07-05 03:41:43,31.0,43.0,0.0,32.0
2021-07-05 03:41:46,29.0,43.0,0.0,32.0
2021-07-05 03:41:56,31.0,43.0,0.0,32.0
2021-07-05 03:41:59,29.0,43.0,0.0,32.0
2021-07-05 03:42:09,29.0,42.0,0.0,32.0
2021-07-05 03:42:12,29.0,43.0,0.0,32.0
2021-07-05 03:42:19,31.0,43.0,0.0,32.0
2021-07-05 03:42:24,29.0,43.0,0.0,32.0
2021-07-05 03:42:30,31.0,43.0,0.0,32.0
2021-07-05 03:42:34,29.0,43.0,0.0,32.0
2021-07-05 03:42:50,29.0,42.0,0.0,32.0
2021-07-05 03:42:53,29.0,43.0,0.0,32.0
2021-07-05 03:43:24,29.0,42.0,0.0,32.0
2021-07-05 03:43:29,29.0,43.0,0.0,32.0
2021-07-05 03:43:35,29.0,42.0,0.0,32.0
2021-07-05 03:43:39,29.0,43.0,0.0,32.0
2021-07-05 03:43:45,31.0,43.0,0.0,32.0
2021-07-05 03:43:48,31.0,42.0,0.0,32.0
2021-07-05 03:43:49,29.0,42.0,0.0,32.0
2021-07-05 03:43:52,31.0,43.0,0.0,32.0
2021-07-05 03:44:03,29.0,43.0,0.0,32.0
2021-07-05 03:44:20,29.0,42.0,0.0,32.0
2021-07-05 03:44:23,29.0,43.0,0.0,32.0
2021-07-05 03:44:41,31.0,43.0,0.0,32.0
2021-07-05 03:44:48,29.0,43.0,0.0,32.0
2021-07-05 03:45:12,31.0,43.0,0.0,32.0
2021-07-05 03:45:19,29.0,42.0,0.0,32.0
2021-07-05 03:45:22,29.0,43.0,0.0,32.0
2021-07-05 03:45:26,31.0,43.0,0.0,32.0
2021-07-05 03:45:29,29.0,43.0,0.0,32.0
2021-07-05 03:45:37,31.0,43.0,0.0,32.0
2021-07-05 03:45:40,29.0,43.0,0.0,32.0
2021-07-05 03:46:15,29.0,42.0,0.0,32.0
2021-07-05 03:46:18,29.0,43.0,0.0,32.0
2021-07-05 03:46:21,29.0,42.0,0.0,32.0
2021-07-05 03:46:25,29.0,43.0,0.0,32.0
2021-07-05 03:46:28,31.0,43.0,0.0,32.0
2021-07-05 03:46:33,29.0,43.0,0.0,32.0
2021-07-05 03:46:36,29.0,42.0,0.0,32.0
2021-07-05 03:46:39,29.0,43.0,0.0,32.0
2021-07-05 03:46:46,29.0,42.0,0.0,32.0
2021-07-05 03:46:49,29.0,43.0,0.0,32.0
2021-07-05 03:46:56,31.0,43.0,0.0,32.0
2021-07-05 03:46:59,31.0,42.0,0.0,32.0
2021-07-05 03:47:04,29.0,43.0,0.0,32.0
2021-07-05 03:47:07,31.0,43.0,0.0,32.0
2021-07-05 03:47:10,31.0,42.0,0.0,32.0
2021-07-05 03:47:14,31.0,43.0,0.0,32.0
2021-07-05 03:47:17,29.0,43.0,0.0,32.0
2021-07-05 03:47:24,31.0,43.0,0.0,32.0
2021-07-05 03:47:39,29.0,43.0,0.0,32.0
2021-07-05 03:47:42,31.0,43.0,0.0,32.0
2021-07-05 03:47:45,29.0,43.0,0.0,32.0
2021-07-05 03:47:49,31.0,43.0,0.0,32.0
2021-07-05 03:47:52,29.0,43.0,0.0,32.0
2021-07-05 03:47:56,31.0,43.0,0.0,32.0
2021-07-05 03:48:02,29.0,43.0,0.0,32.0
2021-07-05 03:48:07,31.0,43.0,0.0,32.0
2021-07-05 03:48:16,31.0,42.0,0.0,32.0
2021-07-05 03:48:23,31.0,43.0,0.0,32.0
2021-07-05 03:48:34,29.0,43.0,0.0,32.0
2021-07-05 03:48:38,29.0,42.0,0.0,32.0
2021-07-05 03:48:40,31.0,43.0,0.0,32.0
2021-07-05 03:48:45,29.0,43.0,0.0,32.0
2021-07-05 03:48:48,31.0,43.0,0.0,32.0
2021-07-05 03:48:52,29.0,43.0,0.0,32.0
2021-07-05 03:49:12,31.0,43.0,0.0,32.0
2021-07-05 03:49:16,29.0,42.0,0.0,32.0
2021-07-05 03:49:18,31.0,43.0,0.0,32.0
2021-07-05 03:49:21,31.0,42.0,0.0,32.0
2021-07-05 03:49:26,29.0,42.0,0.0,32.0
2021-07-05 03:49:31,29.0,43.0,0.0,32.0
2021-07-05 03:49:43,31.0,43.0,0.0,32.0
2021-07-05 03:49:49,31.0,42.0,0.0,32.0
2021-07-05 03:49:53,29.0,43.0,0.0,32.0
2021-07-05 03:49:59,29.0,42.0,0.0,32.0
2021-07-05 03:50:07,29.0,43.0,0.0,32.0
2021-07-05 03:50:13,29.0,42.0,0.0,32.0
2021-07-05 03:50:17,29.0,43.0,0.0,32.0
2021-07-05 03:50:21,31.0,43.0,0.0,32.0
2021-07-05 03:50:27,29.0,43.0,0.0,32.0
2021-07-05 03:50:45,29.0,42.0,0.0,32.0
2021-07-05 03:50:48,29.0,43.0,0.0,32.0
2021-07-05 03:50:55,29.0,42.0,0.0,32.0
2021-07-05 03:51:02,29.0,43.0,0.0,32.0
2021-07-05 03:51:12,29.0,42.0,0.0,32.0
2021-07-05 03:51:15,29.0,43.0,0.0,32.0
2021-07-05 03:51:18,29.0,42.0,0.0,32.0
2021-07-05 03:51:23,29.0,43.0,0.0,32.0
2021-07-05 03:51:40,29.0,42.0,0.0,32.0
2021-07-05 03:51:43,29.0,43.0,0.0,32.0
2021-07-05 03:51:58,29.0,42.0,0.0,32.0
2021-07-05 03:52:01,29.0,43.0,0.0,32.0
2021-07-05 03:52:08,29.0,42.0,0.0,32.0
2021-07-05 03:52:19,29.0,43.0,0.0,32.0
2021-07-05 03:52:29,31.0,42.0,0.0,32.0
2021-07-05 03:52:32,29.0,42.0,0.0,32.0
2021-07-05 03:52:42,29.0,43.0,0.0,32.0
2021-07-05 03:52:45,29.0,42.0,0.0,32.0
2021-07-05 03:52:48,29.0,43.0,0.0,32.0
2021-07-05 03:52:52,29.0,42.0,0.0,32.0
2021-07-05 03:52:57,29.0,43.0,0.0,32.0
2021-07-05 03:53:06,31.0,43.0,0.0,32.0
2021-07-05 03:53:13,29.0,43.0,0.0,32.0
2021-07-05 03:53:16,29.0,42.0,0.0,32.0
2021-07-05 03:53:17,31.0,42.0,0.0,32.0
2021-07-05 03:53:20,29.0,42.0,0.0,32.0
2021-07-05 03:53:23,31.0,43.0,0.0,32.0
2021-07-05 03:53:28,29.0,43.0,0.0,32.0
2021-07-05 03:53:29,29.0,42.0,0.0,32.0
2021-07-05 03:53:31,31.0,42.0,0.0,32.0
2021-07-05 03:53:34,29.0,43.0,0.0,32.0
2021-07-05 03:53:38,31.0,42.0,0.0,32.0
2021-07-05 03:53:41,31.0,43.0,0.0,32.0
2021-07-05 03:53:44,31.0,42.0,0.0,32.0
2021-07-05 03:53:51,29.0,42.0,0.0,32.0
2021-07-05 03:53:54,29.0,43.0,0.0,32.0
2021-07-05 03:54:02,31.0,42.0,0.0,32.0
2021-07-05 03:54:04,29.0,42.0,0.0,32.0
2021-07-05 03:54:10,29.0,43.0,0.0,32.0
2021-07-05 03:54:15,29.0,42.0,0.0,32.0
2021-07-05 03:54:18,29.0,43.0,0.0,32.0
2021-07-05 03:54:22,29.0,42.0,0.0,32.0
2021-07-05 03:54:25,29.0,43.0,0.0,32.0
2021-07-05 03:54:29,31.0,43.0,0.0,32.0
2021-07-05 03:54:32,29.0,43.0,0.0,32.0
2021-07-05 03:54:40,29.0,42.0,0.0,32.0
2021-07-05 03:54:43,29.0,43.0,0.0,32.0
2021-07-05 03:54:45,29.0,42.0,0.0,32.0
2021-07-05 03:55:03,29.0,43.0,0.0,32.0
2021-07-05 03:55:11,29.0,42.0,0.0,32.0
2021-07-05 03:55:13,31.0,42.0,0.0,32.0
2021-07-05 03:55:18,29.0,42.0,0.0,32.0
2021-07-05 03:55:21,29.0,43.0,0.0,32.0
2021-07-05 03:55:24,29.0,42.0,0.0,32.0
2021-07-05 03:55:28,29.0,43.0,0.0,32.0
2021-07-05 03:55:31,29.0,42.0,0.0,32.0
2021-07-05 03:55:35,31.0,42.0,0.0,32.0
2021-07-05 03:55:38,29.0,42.0,0.0,32.0
2021-07-05 03:55:43,31.0,42.0,0.0,32.0
2021-07-05 03:55:46,29.0,42.0,0.0,32.0
2021-07-05 03:55:55,29.0,43.0,0.0,32.0
2021-07-05 03:55:59,29.0,42.0,0.0,32.0
2021-07-05 03:56:09,29.0,43.0,0.0,32.0
2021-07-05 03:56:12,29.0,42.0,0.0,32.0
2021-07-05 03:56:20,31.0,42.0,0.0,32.0
2021-07-05 03:56:24,29.0,42.0,0.0,32.0
2021-07-05 03:56:30,31.0,43.0,0.0,32.0
2021-07-05 03:56:34,29.0,43.0,0.0,32.0
2021-07-05 03:56:37,29.0,42.0,0.0,32.0
2021-07-05 03:56:40,29.0,43.0,0.0,32.0
2021-07-05 03:56:48,29.0,42.0,0.0,32.0
2021-07-05 03:56:58,29.0,43.0,0.0,32.0
2021-07-05 03:57:01,29.0,42.0,0.0,32.0
2021-07-05 03:58:02,29.0,43.0,0.0,32.0
2021-07-05 03:58:10,29.0,42.0,0.0,32.0
2021-07-05 03:58:17,31.0,42.0,0.0,32.0
2021-07-05 03:58:20,29.0,42.0,0.0,32.0
2021-07-05 03:58:48,29.0,43.0,0.0,32.0
2021-07-05 03:58:56,29.0,42.0,0.0,32.0
2021-07-05 03:58:59,29.0,43.0,0.0,32.0
2021-07-05 03:59:09,29.0,42.0,0.0,32.0
2021-07-05 03:59:13,29.0,43.0,0.0,32.0
2021-07-05 03:59:16,29.0,42.0,0.0,32.0
2021-07-05 03:59:31,31.0,42.0,0.0,32.0
2021-07-05 03:59:34,29.0,42.0,0.0,32.0
2021-07-05 03:59:38,29.0,43.0,0.0,32.0
2021-07-05 03:59:41,29.0,42.0,0.0,32.0
2021-07-05 03:59:47,29.0,43.0,0.0,32.0
2021-07-05 03:59:51,29.0,42.0,0.0,32.0
2021-07-05 04:00:19,31.0,42.0,0.0,32.0
2021-07-05 04:00:22,29.0,42.0,0.0,32.0
2021-07-05 04:00:27,31.0,42.0,0.0,32.0
2021-07-05 04:00:30,29.0,42.0,0.0,32.0
2021-07-05 04:00:32,31.0,42.0,0.0,32.0
2021-07-05 04:00:40,29.0,42.0,0.0,32.0
2021-07-05 04:00:50,31.0,42.0,0.0,32.0
2021-07-05 04:00:55,29.0,42.0,0.0,32.0
2021-07-05 04:01:01,29.0,43.0,0.0,32.0
2021-07-05 04:01:03,29.0,42.0,0.0,32.0
2021-07-05 04:01:05,31.0,42.0,0.0,32.0
2021-07-05 04:01:08,29.0,42.0,0.0,32.0
2021-07-05 04:01:32,31.0,42.0,0.0,32.0
2021-07-05 04:01:36,29.0,42.0,0.0,32.0
2021-07-05 04:01:39,29.0,43.0,0.0,32.0
2021-07-05 04:01:42,29.0,42.0,0.0,32.0
2021-07-05 04:01:52,31.0,43.0,0.0,32.0
2021-07-05 04:01:56,29.0,42.0,0.0,32.0
2021-07-05 04:01:59,31.0,42.0,0.0,32.0
2021-07-05 04:02:04,29.0,42.0,0.0,32.0
2021-07-05 04:02:17,31.0,42.0,0.0,32.0
2021-07-05 04:02:21,29.0,42.0,0.0,32.0
2021-07-05 04:02:30,31.0,42.0,0.0,32.0
2021-07-05 04:02:58,29.0,42.0,0.0,32.0
2021-07-05 04:03:08,31.0,42.0,0.0,32.0
2021-07-05 04:03:13,29.0,42.0,0.0,32.0
2021-07-05 04:03:20,31.0,42.0,0.0,32.0
2021-07-05 04:03:23,29.0,42.0,0.0,32.0
2021-07-05 04:03:44,31.0,42.0,0.0,32.0
2021-07-05 04:03:48,29.0,42.0,0.0,32.0
2021-07-05 04:04:22,29.0,43.0,0.0,32.0
2021-07-05 04:04:25,29.0,42.0,0.0,32.0
2021-07-05 04:06:16,31.0,42.0,0.0,32.0
2021-07-05 04:06:19,29.0,42.0,0.0,32.0
2021-07-05 04:06:37,31.0,42.0,0.0,32.0
2021-07-05 04:06:40,29.0,42.0,0.0,32.0
2021-07-05 04:07:14,31.0,42.0,0.0,32.0
2021-07-05 04:07:18,29.0,42.0,0.0,32.0
2021-07-05 04:07:27,31.0,42.0,0.0,32.0
2021-07-05 04:07:32,29.0,42.0,0.0,32.0
2021-07-05 04:07:49,31.0,42.0,0.0,32.0
2021-07-05 04:07:52,29.0,42.0,0.0,32.0
2021-07-05 04:07:56,31.0,42.0,0.0,32.0
2021-07-05 04:08:02,29.0,42.0,0.0,32.0
2021-07-05 04:08:16,31.0,42.0,0.0,32.0
2021-07-05 04:08:23,29.0,42.0,0.0,32.0
2021-07-05 04:08:44,31.0,42.0,0.0,32.0
2021-07-05 04:08:48,29.0,42.0,0.0,32.0
2021-07-05 04:09:22,31.0,42.0,0.0,32.0
2021-07-05 04:09:25,29.0,42.0,0.0,32.0
2021-07-05 04:09:50,31.0,42.0,0.0,32.0
2021-07-05 04:09:58,29.0,42.0,0.0,32.0
2021-07-05 04:10:01,29.0,41.0,0.0,32.0
2021-07-05 04:10:14,29.0,42.0,0.0,32.0
2021-07-05 04:10:18,29.0,41.0,0.0,32.0
2021-07-05 04:10:28,31.0,41.0,0.0,32.0
2021-07-05 04:10:31,29.0,41.0,0.0,32.0
2021-07-05 04:10:36,31.0,41.0,0.0,32.0
2021-07-05 04:10:39,29.0,41.0,0.0,32.0
2021-07-05 04:10:41,29.0,42.0,0.0,32.0
2021-07-05 04:10:49,31.0,41.0,0.0,32.0
2021-07-05 04:10:52,31.0,42.0,0.0,32.0
2021-07-05 04:10:53,29.0,42.0,0.0,32.0
2021-07-05 04:10:56,31.0,41.0,0.0,32.0
2021-07-05 04:11:11,29.0,41.0,0.0,32.0
2021-07-05 04:11:14,29.0,42.0,0.0,32.0
2021-07-05 04:11:17,29.0,41.0,0.0,32.0
2021-07-05 04:11:55,29.0,42.0,0.0,32.0
2021-07-05 04:11:58,29.0,41.0,0.0,32.0
2021-07-05 04:12:47,29.0,42.0,0.0,32.0
2021-07-05 04:12:51,29.0,41.0,0.0,32.0
2021-07-05 04:13:04,29.0,42.0,0.0,32.0
2021-07-05 04:13:15,29.0,41.0,0.0,32.0
2021-07-05 04:13:18,29.0,42.0,0.0,32.0
