created_timestamp,sens_2,sens_4,sens_5
2021-07-05 09:06:30,416.0,0.0,32.0
2021-07-05 22:53:20,45.0,0.0,32.0
2021-07-05 05:09:50,39.0,0.0,32.0
2021-07-05 14:12:47,64.0,0.0,32.0
2021-07-05 15:14:34,60.0,0.0,32.0
2021-07-05 03:27:26,43.0,0.0,32.0
2021-07-05 05:10:03,39.0,0.0,32.0
2021-07-05 06:41:42,489.0,0.0,32.0
2021-07-05 12:51:01,96.0,0.0,32.0
2021-07-05 01:05:28,51.0,0.0,32.0
2021-07-10 09:36:55,420.0,3.0,32.0
2021-07-10 16:42:16,420.0,0.0,32.0
2021-07-10 21:14:57,420.0,1.0,32.0
2021-07-10 09:21:20,420.0,0.0,32.0
2021-07-05 09:07:18,396.0,0.0,32.0
2021-07-05 16:53:04,486.0,0.0,32.0
2021-07-10 14:33:09,420.0,2.0,32.0
2021-07-05 12:12:32,488.0,0.0,32.0
2021-07-05 03:46:28,43.0,0.0,32.0
2021-07-05 06:26:21,35.0,0.0,32.0
2021-07-05 07:49:42,488.0,0.0,32.0
2021-07-10 16:03:41,420.0,0.0,32.0
2021-07-05 12:20:28,399.0,0.0,32.0
2021-07-05 09:04:15,505.0,0.0,32.0
2021-07-10 16:43:04,420.0,0.0,32.0
2021-07-05 05:21:31,39.0,0.0,32.0
2021-08-15 01:47:04,420.0,2.0,32.0
2021-07-10 17:01:00,420.0,1.0,32.0
2021-07-10 17:26:10,420.0,2.0,32.0
2021-07-05 11:00:09,492.0,0.0,32.0
2021-07-10 07:35:15,420.0,0.0,32.0
2021-08-15 01:49:50,420.0,1.0,32.0
2021-07-05 12:07:55,488.0,0.0,32.0
2021-07-05 05:06:29,38.0,0.0,32.0
2021-07-05 04:39:55,40.0,0.0,32.0
2021-08-15 02:00:28,420.0,0.0,32.0
2021-07-05 05:10:34,39.0,0.0,32.0
2021-07-10 21:46:26,420.0,1.0,32.0
2021-07-10 14:13:34,420.0,0.0,32.0
2021-07-05 07:55:36,492.0,0.0,32.0
2021-07-10 17:46:53,420.0,0.0,32.0
2021-07-05 05:24:54,38.0,0.0,32.0
2021-07-05 05:08:26,38.0,0.0,32.0
2021-07-05 22:57:48,46.0,0.0,32.0
2021-07-10 14:27:51,420.0,2.0,32.0
2021-07-10 07:40:13,420.0,2.0,32.0
2021-07-05 21:11:01,52.0,0.0,32.0
2021-07-05 19:57:00,61.0,0.0,32.0
2021-07-10 08:02:37,420.0,0.0,32.0
2021-07-05 02:53:21,44.0,0.0,32.0
2021-07-05 15:47:11,478.0,0.0,32.0
2021-08-15 02:05:02,420.0,1.0,32.0
2021-07-05 12:25:40,174.0,0.0,32.0
2021-07-05 10:09:02,484.0,0.0,32.0
2021-08-15 01:59:14,420.0,0.0,32.0
2021-07-05 15:21:04,59.0,0.0,32.0
2021-07-10 09:45:46,420.0,1.0,32.0
2021-07-05 05:19:12,39.0,0.0,32.0
2021-07-05 12:21:49,334.0,0.0,32.0
2021-07-05 08:00:48,506.0,0.0,32.0
2021-07-05 18:48:01,78.0,0.0,32.0
2021-07-10 18:11:54,420.0,0.0,32.0
2021-07-05 03:15:25,43.0,0.0,32.0
2021-07-05 01:09:57,50.0,0.0,32.0
2021-07-05 11:54:14,487.0,0.0,32.0
2021-07-05 10:55:39,493.0,0.0,32.0
2021-07-05 08:59:38,491.0,0.0,32.0
2021-07-05 10:17:38,489.0,0.0,32.0
2021-07-05 23:07:11,46.0,0.0,32.0
2021-07-05 07:22:10,490.0,0.0,32.0
2021-07-05 01:49:39,48.0,0.0,32.0
2021-07-10 07:34:10,420.0,1.0,32.0
2021-07-10 16:22:34,420.0,1.0,32.0
2021-07-05 07:10:56,491.0,0.0,32.0
2021-07-05 08:16:52,121.0,0.0,32.0
2021-07-05 17:07:18,483.0,0.0,32.0
2021-07-05 05:20:18,38.0,0.0,32.0
2021-07-10 17:00:43,420.0,0.0,32.0
2021-07-10 08:19:23,420.0,2.0,32.0
2021-07-10 15:29:36,420.0,2.0,32.0
2021-07-05 06:25:12,35.0,0.0,32.0
2021-07-10 10:00:21,420.0,1.0,32.0
2021-07-05 03:17:54,44.0,0.0,32.0
2021-07-05 18:21:16,93.0,0.0,32.0
2021-07-10 09:51:25,420.0,1.0,32.0
2021-07-05 10:49:28,492.0,0.0,32.0
2021-07-10 10:57:45,420.0,0.0,32.0
2021-07-05 15:38:56,57.0,0.0,32.0
2021-07-05 07:49:19,489.0,0.0,32.0
2021-07-10 07:09:21,420.0,4.0,32.0
2021-07-05 06:24:49,36.0,0.0,32.0
2021-08-15 02:04:41,420.0,1.0,32.0
2021-07-10 17:51:54,420.0,1.0,32.0
2021-07-05 03:20:41,43.0,0.0,32.0
2021-07-05 18:07:20,101.0,0.0,32.0
2021-07-05 14:12:01,66.0,0.0,32.0
2021-07-05 09:10:01,244.0,0.0,32.0
2021-07-10 16:55:32,420.0,0.0,32.0
2021-07-05 03:05:30,44.0,0.0,32.0
2021-07-05 06:57:10,487.0,0.0,32.0
2021-07-05 20:20:40,58.0,0.0,32.0
2021-07-10 10:04:29,420.0,0.0,32.0
2021-07-05 02:11:53,46.0,0.0,32.0
2021-07-05 01:28:52,50.0,0.0,32.0
2021-07-05 04:01:39,43.0,0.0,32.0
2021-07-10 08:06:44,420.0,2.0,32.0
2021-07-05 12:23:54,219.0,0.0,32.0
2021-07-05 19:29:27,65.0,0.0,32.0
2021-08-15 01:54:58,420.0,0.0,32.0
2021-07-05 11:57:45,487.0,0.0,32.0
2021-07-10 14:23:13,420.0,0.0,32.0
2021-07-10 09:58:47,420.0,3.0,32.0
2021-07-05 16:33:58,485.0,0.0,32.0
2021-07-10 07:47:24,420.0,2.0,32.0
2021-07-05 17:46:53,325.0,0.0,32.0
2021-07-05 15:31:20,57.0,0.0,32.0
2021-07-05 10:50:37,492.0,0.0,32.0
2021-07-05 16:33:23,483.0,0.0,32.0
2021-07-05 11:34:04,488.0,0.0,32.0
2021-07-10 17:39:03,420.0,3.0,32.0
2021-07-05 07:58:46,497.0,0.0,32.0
2021-07-05 17:14:43,484.0,0.0,32.0
2021-07-05 03:17:10,43.0,0.0,32.0
2021-07-10 15:48:42,420.0,2.0,32.0
2021-07-05 10:39:41,487.0,0.0,32.0
2021-07-10 07:12:42,420.0,0.0,32.0
2021-07-05 06:36:57,489.0,0.0,32.0
2021-07-05 01:59:54,48.0,0.0,32.0
2021-07-05 15:47:29,478.0,0.0,32.0
2021-07-05 11:03:17,491.0,0.0,32.0
2021-07-05 03:42:09,42.0,0.0,32.0
2021-07-10 14:30:21,420.0,1.0,32.0
2021-07-05 18:12:35,96.0,0.0,32.0
2021-07-05 11:39:30,490.0,0.0,32.0
2021-07-05 15:46:07,380.0,0.0,32.0
2021-07-05 16:36:45,481.0,0.0,32.0
2021-07-05 01:15:12,50.0,0.0,32.0
2021-07-05 05:51:54,38.0,0.0,32.0
2021-07-05 17:39:03,487.0,0.0,32.0
2021-07-10 10:51:00,420.0,1.0,32.0
2021-07-05 16:27:34,484.0,0.0,32.0
2021-07-05 10:12:34,488.0,0.0,32.0
2021-07-05 17:43:39,475.0,0.0,32.0
2021-07-10 20:53:04,420.0,0.0,32.0
2021-08-15 01:59:35,420.0,0.0,32.0
2021-07-05 16:37:33,483.0,0.0,32.0
2021-07-10 07:18:04,420.0,0.0,32.0
2021-07-05 10:15:09,487.0,0.0,32.0
2021-07-05 01:37:05,49.0,0.0,32.0
2021-07-05 08:25:43,105.0,0.0,32.0
2021-07-05 16:34:01,485.0,0.0,32.0
2021-07-05 17:30:23,486.0,0.0,32.0
2021-07-05 07:43:06,493.0,0.0,32.0
2021-07-05 08:35:42,494.0,0.0,32.0
2021-07-05 04:18:46,40.0,0.0,32.0
2021-07-05 12:12:17,488.0,0.0,32.0
2021-07-10 14:41:54,420.0,1.0,32.0
2021-07-05 08:37:16,493.0,0.0,32.0
2021-07-10 08:30:20,420.0,0.0,32.0
2021-07-05 20:35:35,55.0,0.0,32.0
2021-07-10 18:10:03,420.0,1.0,32.0
2021-07-05 17:21:24,485.0,0.0,32.0
2021-07-05 10:11:34,488.0,0.0,32.0
2021-07-05 13:03:01,90.0,0.0,32.0
2021-07-05 14:29:16,62.0,0.0,32.0
2021-07-05 15:58:06,483.0,0.0,32.0
2021-07-05 09:03:43,503.0,0.0,32.0
2021-07-10 15:37:44,420.0,0.0,32.0
2021-07-05 10:18:40,489.0,0.0,32.0
2021-07-10 10:53:38,420.0,1.0,32.0
2021-07-05 16:58:41,485.0,0.0,32.0
2021-07-10 21:15:01,420.0,0.0,32.0
2021-07-10 21:38:57,420.0,0.0,32.0
2021-07-05 11:45:50,484.0,0.0,32.0
2021-07-05 03:12:28,45.0,0.0,32.0
2021-07-05 18:01:05,107.0,0.0,32.0
2021-07-10 18:09:04,420.0,0.0,32.0
2021-07-10 07:21:28,420.0,0.0,32.0
2021-07-05 03:07:22,44.0,0.0,32.0
2021-07-05 12:02:47,487.0,0.0,32.0
2021-07-10 21:29:11,420.0,0.0,32.0
2021-07-10 08:11:23,420.0,1.0,32.0
2021-07-10 07:58:28,420.0,0.0,32.0
2021-07-05 10:45:33,491.0,0.0,32.0
2021-07-05 10:32:20,493.0,0.0,32.0
2021-07-05 19:57:29,60.0,0.0,32.0
2021-07-05 06:20:07,36.0,0.0,32.0
2021-07-05 16:18:56,482.0,0.0,32.0
2021-07-05 07:26:40,491.0,0.0,32.0
2021-07-05 06:50:24,492.0,0.0,32.0
2021-07-05 07:14:01,490.0,0.0,32.0
2021-07-05 06:44:32,493.0,0.0,32.0
2021-07-05 17:21:46,485.0,0.0,32.0
2021-07-05 07:10:07,493.0,0.0,32.0
2021-07-05 11:12:05,492.0,0.0,32.0
2021-07-10 22:27:05,420.0,1.0,32.0
2021-07-05 16:10:33,484.0,0.0,32.0
2021-07-05 13:53:52,71.0,0.0,32.0
2021-07-05 05:26:42,38.0,0.0,32.0
2021-07-10 21:27:10,420.0,5.0,32.0
2021-07-05 06:58:23,487.0,0.0,32.0
2021-07-05 08:38:02,493.0,0.0,32.0
2021-07-10 11:15:55,420.0,5.0,32.0
2021-07-10 09:08:48,420.0,2.0,32.0
2021-07-05 12:32:11,123.0,0.0,32.0
2021-07-05 06:59:38,487.0,0.0,32.0
2021-07-05 08:03:22,479.0,0.0,32.0
2021-07-05 03:55:13,42.0,0.0,32.0
2021-07-10 14:20:48,420.0,1.0,32.0
2021-07-10 08:26:04,420.0,4.0,32.0
2021-07-05 11:26:30,488.0,0.0,32.0
2021-07-05 02:06:59,48.0,0.0,32.0
2021-07-05 03:17:51,43.0,0.0,32.0
2021-07-10 08:49:44,420.0,1.0,32.0
2021-07-05 17:32:35,485.0,0.0,32.0
2021-07-05 05:15:47,39.0,0.0,32.0
2021-07-05 12:11:37,488.0,0.0,32.0
2021-07-05 23:09:27,45.0,0.0,32.0
2021-07-05 20:58:22,53.0,0.0,32.0
2021-07-05 10:58:32,491.0,0.0,32.0
2021-07-05 08:14:21,132.0,0.0,32.0
2021-07-10 16:29:12,420.0,1.0,32.0
2021-07-05 19:05:52,73.0,0.0,32.0
2021-07-10 09:54:29,420.0,1.0,32.0
2021-07-05 09:10:47,215.0,0.0,32.0
2021-08-15 01:43:55,420.0,0.0,32.0
2021-07-05 16:09:51,483.0,0.0,32.0
2021-07-05 05:03:57,39.0,0.0,32.0
2021-07-10 16:17:32,420.0,0.0,32.0
2021-07-10 15:41:32,420.0,1.0,32.0
2021-07-05 08:33:04,233.0,0.0,32.0
2021-07-10 14:32:32,420.0,2.0,32.0
2021-07-10 09:13:27,420.0,4.0,32.0
2021-07-05 08:27:38,103.0,0.0,32.0
2021-07-10 16:28:16,420.0,1.0,32.0
2021-07-05 01:22:25,50.0,0.0,32.0
2021-07-10 08:26:42,420.0,1.0,32.0
2021-07-05 17:42:11,503.0,0.0,32.0
2021-07-05 22:34:17,46.0,0.0,32.0
2021-07-05 02:26:19,46.0,0.0,32.0
2021-07-05 23:33:43,43.0,0.0,32.0
2021-07-10 16:59:13,420.0,3.0,32.0
2021-07-05 05:32:39,38.0,0.0,32.0
2021-07-10 22:33:06,420.0,2.0,32.0
2021-07-05 16:43:20,483.0,0.0,32.0
2021-07-05 21:50:26,50.0,0.0,32.0
2021-08-15 02:07:10,420.0,1.0,32.0
2021-07-05 22:56:20,45.0,0.0,32.0
2021-07-05 17:28:51,486.0,0.0,32.0
2021-07-10 17:56:37,420.0,1.0,32.0
2021-07-10 10:00:10,420.0,1.0,32.0
2021-07-10 14:25:22,420.0,1.0,32.0
2021-07-05 10:08:08,482.0,0.0,32.0
2021-07-05 13:49:40,72.0,0.0,32.0
2021-07-05 22:35:32,46.0,0.0,32.0
2021-07-10 16:03:06,420.0,0.0,32.0
2021-07-10 15:55:54,420.0,1.0,32.0
2021-07-10 07:44:19,420.0,2.0,32.0
2021-07-05 02:00:10,48.0,0.0,32.0
2021-07-05 16:13:29,482.0,0.0,32.0
2021-07-05 11:02:28,489.0,0.0,32.0
2021-07-05 12:50:51,96.0,0.0,32.0
2021-07-05 12:18:33,496.0,0.0,32.0
2021-07-05 07:44:20,492.0,0.0,32.0
2021-07-05 02:42:37,46.0,0.0,32.0
2021-07-10 08:02:55,420.0,1.0,32.0
2021-07-05 00:10:16,57.0,0.0,32.0
2021-07-05 10:09:52,483.0,0.0,32.0
2021-07-05 12:01:07,487.0,0.0,32.0
2021-07-05 05:01:56,40.0,0.0,32.0
2021-07-05 17:04:36,480.0,0.0,32.0
2021-07-05 14:24:34,62.0,0.0,32.0
2021-07-10 16:33:56,420.0,2.0,32.0
2021-07-05 10:38:07,486.0,0.0,32.0
2021-07-05 02:33:58,46.0,0.0,32.0
2021-07-05 06:35:41,266.0,0.0,32.0
2021-07-05 01:44:28,49.0,0.0,32.0
2021-07-05 06:52:56,493.0,0.0,32.0
2021-07-05 14:39:02,61.0,0.0,32.0
2021-07-05 08:52:53,490.0,0.0,32.0
2021-07-05 10:24:40,486.0,0.0,32.0
2021-07-05 02:41:49,45.0,0.0,32.0
2021-08-15 02:18:13,420.0,1.0,32.0
2021-07-10 10:29:01,420.0,1.0,32.0
2021-07-05 16:08:14,482.0,0.0,32.0
2021-07-05 11:32:15,489.0,0.0,32.0
2021-07-05 10:32:40,492.0,0.0,32.0
2021-07-05 01:33:34,49.0,0.0,32.0
2021-07-05 07:50:58,486.0,0.0,32.0
2021-07-05 10:25:05,483.0,0.0,32.0
2021-07-10 22:27:08,420.0,0.0,32.0
2021-08-15 01:04:56,420.0,2.0,32.0
2021-07-05 10:11:30,490.0,0.0,32.0
2021-07-05 02:05:57,48.0,0.0,32.0
2021-07-05 07:35:41,488.0,0.0,32.0
2021-07-05 03:43:39,43.0,0.0,32.0
2021-07-10 09:56:22,420.0,4.0,32.0
2021-07-10 16:23:09,420.0,1.0,32.0
2021-08-15 01:47:11,420.0,2.0,32.0
2021-07-05 17:51:42,150.0,0.0,32.0
2021-07-05 05:39:05,38.0,0.0,32.0
2021-07-05 04:27:55,41.0,0.0,32.0
2021-08-15 02:13:57,420.0,0.0,32.0
2021-07-05 17:33:24,484.0,0.0,32.0
2021-07-05 02:37:11,45.0,0.0,32.0
2021-07-05 08:43:39,488.0,0.0,32.0
2021-07-05 07:49:22,489.0,0.0,32.0
2021-07-05 11:40:42,489.0,0.0,32.0
2021-07-10 08:19:56,420.0,1.0,32.0
2021-07-10 09:58:25,420.0,2.0,32.0
2021-07-05 01:59:22,48.0,0.0,32.0
2021-07-05 11:57:43,488.0,0.0,32.0
2021-08-15 01:54:07,420.0,1.0,32.0
2021-07-05 03:16:58,44.0,0.0,32.0
2021-07-05 07:34:35,487.0,0.0,32.0
2021-07-05 10:10:30,486.0,0.0,32.0
2021-07-10 17:53:06,420.0,0.0,32.0
2021-07-05 08:48:58,492.0,0.0,32.0
2021-07-05 19:39:30,64.0,0.0,32.0
2021-07-05 05:30:44,38.0,0.0,32.0
2021-07-10 10:01:02,420.0,2.0,32.0
2021-07-05 17:07:49,482.0,0.0,32.0
2021-07-05 11:20:19,487.0,0.0,32.0
2021-07-10 18:12:22,420.0,3.0,32.0
2021-07-05 06:37:48,494.0,0.0,32.0
2021-07-10 21:52:36,420.0,0.0,32.0
2021-07-05 07:49:57,488.0,0.0,32.0
2021-07-05 02:54:40,44.0,0.0,32.0
2021-08-15 01:18:38,420.0,0.0,32.0
2021-07-05 09:05:03,518.0,0.0,32.0
2021-07-10 10:39:36,420.0,0.0,32.0
2021-07-05 10:55:11,495.0,0.0,32.0
2021-07-05 04:32:03,40.0,0.0,32.0
2021-07-05 17:13:34,484.0,0.0,32.0
2021-07-10 17:26:45,420.0,1.0,32.0
2021-07-05 11:54:18,486.0,0.0,32.0
2021-07-05 05:44:03,38.0,0.0,32.0
2021-07-10 10:19:59,420.0,1.0,32.0
2021-07-10 16:21:03,420.0,1.0,32.0
2021-07-10 21:48:00,420.0,2.0,32.0
2021-07-05 02:23:40,46.0,0.0,32.0
2021-07-10 08:19:43,420.0,1.0,32.0
2021-07-05 02:11:21,46.0,0.0,32.0
2021-07-05 12:23:14,247.0,0.0,32.0
2021-07-10 10:25:01,420.0,1.0,32.0
2021-07-10 20:51:14,420.0,1.0,32.0
2021-07-05 17:36:49,485.0,0.0,32.0
2021-07-05 10:17:00,487.0,0.0,32.0
2021-07-05 10:37:21,486.0,0.0,32.0
2021-07-05 10:13:45,488.0,0.0,32.0
2021-07-05 16:39:10,486.0,0.0,32.0
2021-07-05 16:45:52,484.0,0.0,32.0
2021-07-05 02:58:29,45.0,0.0,32.0
2021-07-05 03:12:05,44.0,0.0,32.0
2021-07-05 07:08:56,489.0,0.0,32.0
2021-07-05 17:27:48,483.0,0.0,32.0
2021-07-05 07:08:59,490.0,0.0,32.0
2021-07-10 16:34:26,420.0,4.0,32.0
2021-07-05 13:37:08,74.0,0.0,32.0
2021-07-10 18:05:50,420.0,1.0,32.0
2021-07-05 10:46:43,492.0,0.0,32.0
2021-07-05 15:26:50,59.0,0.0,32.0
2021-07-05 05:12:44,39.0,0.0,32.0
2021-07-05 13:28:17,77.0,0.0,32.0
2021-07-05 05:49:42,38.0,0.0,32.0
2021-07-05 00:19:15,55.0,0.0,32.0
2021-07-05 07:58:04,493.0,0.0,32.0
2021-07-05 07:59:41,497.0,0.0,32.0
2021-07-10 08:38:21,420.0,2.0,32.0
2021-07-05 12:14:44,493.0,0.0,32.0
2021-07-05 12:31:22,125.0,0.0,32.0
2021-07-10 14:56:37,420.0,1.0,32.0
2021-07-05 03:00:06,45.0,0.0,32.0
2021-07-05 08:40:39,486.0,0.0,32.0
2021-07-05 12:35:11,114.0,0.0,32.0
2021-07-10 11:00:41,420.0,1.0,32.0
2021-07-05 03:25:03,43.0,0.0,32.0
2021-07-05 10:26:04,490.0,0.0,32.0
2021-07-05 04:44:31,40.0,0.0,32.0
2021-07-05 02:09:03,47.0,0.0,32.0
2021-07-05 03:25:35,43.0,0.0,32.0
2021-07-05 20:22:21,57.0,0.0,32.0
2021-07-05 03:19:39,43.0,0.0,32.0
2021-07-05 04:17:17,41.0,0.0,32.0
2021-07-10 22:34:46,420.0,2.0,32.0
2021-07-05 17:07:57,482.0,0.0,32.0
2021-07-05 19:46:29,63.0,0.0,32.0
2021-07-05 07:50:31,486.0,0.0,32.0
2021-07-05 17:50:51,164.0,0.0,32.0
2021-07-05 23:57:15,43.0,0.0,32.0
2021-07-05 04:09:22,42.0,0.0,32.0
2021-07-05 14:56:28,61.0,0.0,32.0
2021-08-15 01:29:30,420.0,1.0,32.0
2021-07-10 15:26:28,420.0,0.0,32.0
2021-07-05 16:18:31,482.0,0.0,32.0
2021-07-05 08:26:08,104.0,0.0,32.0
2021-08-15 00:05:37,420.0,1.0,32.0
2021-07-05 17:43:22,500.0,0.0,32.0
2021-07-05 08:40:52,487.0,0.0,32.0
2021-07-05 09:09:38,263.0,0.0,32.0
2021-07-10 17:51:56,420.0,0.0,32.0
2021-07-05 05:28:22,38.0,0.0,32.0
2021-08-15 00:30:12,420.0,0.0,32.0
2021-07-10 08:15:22,420.0,1.0,32.0
2021-08-15 02:02:26,420.0,1.0,32.0
2021-07-05 16:55:11,482.0,0.0,32.0
2021-07-05 09:04:39,509.0,0.0,32.0
2021-07-05 09:14:59,141.0,0.0,32.0
2021-07-05 17:33:37,485.0,0.0,32.0
2021-07-05 07:08:10,490.0,0.0,32.0
2021-07-05 19:29:24,66.0,0.0,32.0
2021-07-05 21:04:04,52.0,0.0,32.0
2021-07-05 22:13:39,49.0,0.0,32.0
2021-07-05 07:16:43,493.0,0.0,32.0
2021-07-05 12:15:19,495.0,0.0,32.0
2021-07-05 04:37:45,41.0,0.0,32.0
2021-07-10 09:00:15,420.0,1.0,32.0
2021-07-05 08:03:27,474.0,0.0,32.0
2021-07-05 12:09:26,487.0,0.0,32.0
2021-08-15 02:21:14,420.0,0.0,32.0
2021-07-10 10:05:10,420.0,1.0,32.0
2021-07-05 10:06:13,492.0,0.0,32.0
2021-07-05 08:38:08,493.0,0.0,32.0
2021-07-10 09:04:10,420.0,0.0,32.0
2021-07-05 10:34:25,495.0,0.0,32.0
2021-07-05 09:20:25,115.0,0.0,32.0
2021-07-10 22:13:38,420.0,1.0,32.0
2021-07-10 09:03:50,420.0,0.0,32.0
2021-07-05 17:11:16,483.0,0.0,32.0
2021-07-10 15:20:10,420.0,1.0,32.0
2021-07-05 12:02:31,487.0,0.0,32.0
2021-07-05 16:51:00,483.0,0.0,32.0
2021-07-10 22:06:09,420.0,15.0,32.0
2021-07-05 17:48:01,250.0,0.0,32.0
2021-07-05 01:42:58,49.0,0.0,32.0
2021-07-10 21:09:04,420.0,1.0,32.0
2021-07-05 08:04:18,418.0,0.0,32.0
2021-07-05 06:50:27,493.0,0.0,32.0
2021-07-05 17:01:44,483.0,0.0,32.0
2021-07-05 10:51:36,495.0,0.0,32.0
2021-07-05 17:35:55,486.0,0.0,32.0
2021-07-05 12:27:32,149.0,0.0,32.0
2021-07-05 17:22:05,485.0,0.0,32.0
2021-07-05 02:42:27,45.0,0.0,32.0
2021-07-05 00:09:35,57.0,0.0,32.0
2021-07-05 17:48:46,218.0,0.0,32.0
2021-07-05 02:17:13,46.0,0.0,32.0
2021-07-10 21:26:11,420.0,0.0,32.0
2021-07-10 09:38:02,420.0,1.0,32.0
2021-07-05 10:11:10,488.0,0.0,32.0
2021-07-05 11:25:17,487.0,0.0,32.0
2021-07-10 21:45:31,420.0,0.0,32.0
2021-07-05 06:34:31,35.0,0.0,32.0
2021-07-05 10:03:43,491.0,0.0,32.0
2021-07-10 22:36:20,420.0,3.0,32.0
2021-07-05 03:26:26,43.0,0.0,32.0
2021-07-05 23:57:11,43.0,0.0,32.0
2021-07-05 12:10:21,485.0,0.0,32.0
2021-07-05 08:18:38,115.0,0.0,32.0
2021-07-10 21:00:30,420.0,2.0,32.0
2021-07-05 10:37:17,486.0,0.0,32.0
2021-07-05 23:35:13,44.0,0.0,32.0
2021-07-05 04:28:12,41.0,0.0,32.0
2021-07-05 07:37:00,491.0,0.0,32.0
2021-07-10 10:55:41,420.0,1.0,32.0
2021-07-10 07:10:13,420.0,1.0,32.0
2021-07-05 17:35:23,488.0,0.0,32.0
2021-07-05 08:08:56,207.0,0.0,32.0
2021-07-10 21:12:56,420.0,1.0,32.0
2021-07-05 16:24:28,485.0,0.0,32.0
2021-08-15 01:50:56,420.0,1.0,32.0
2021-07-05 11:31:07,487.0,0.0,32.0
2021-07-10 07:30:10,420.0,2.0,32.0
2021-07-10 14:33:20,420.0,0.0,32.0
2021-07-05 11:58:03,488.0,0.0,32.0
2021-07-05 06:20:25,35.0,0.0,32.0
2021-07-10 09:37:20,420.0,4.0,32.0
2021-07-10 18:08:51,420.0,0.0,32.0
2021-07-05 22:24:51,48.0,0.0,32.0
2021-07-10 09:29:10,420.0,0.0,32.0
2021-07-05 10:47:10,492.0,0.0,32.0
2021-07-05 19:41:06,63.0,0.0,32.0
2021-07-10 09:43:24,420.0,2.0,32.0
2021-07-10 08:01:24,420.0,1.0,32.0
2021-07-05 01:12:08,51.0,0.0,32.0
2021-07-05 21:53:27,50.0,0.0,32.0
2021-07-10 07:33:36,420.0,2.0,32.0
2021-07-05 12:16:31,505.0,0.0,32.0
2021-07-05 04:06:40,42.0,0.0,32.0
2021-07-05 23:13:56,45.0,0.0,32.0
2021-07-10 10:25:38,420.0,2.0,32.0
2021-08-15 00:11:24,420.0,1.0,32.0
2021-07-05 23:29:50,43.0,0.0,32.0
2021-07-05 01:14:23,50.0,0.0,32.0
2021-07-05 08:17:19,119.0,0.0,32.0
2021-07-10 17:28:16,420.0,0.0,32.0
2021-07-05 00:07:13,57.0,0.0,32.0
2021-07-05 13:26:03,78.0,0.0,32.0
2021-07-05 01:34:43,49.0,0.0,32.0
2021-07-05 12:23:44,226.0,0.0,32.0
2021-07-05 10:46:32,492.0,0.0,32.0
2021-07-05 07:42:14,493.0,0.0,32.0
2021-07-05 22:55:38,46.0,0.0,32.0
2021-07-10 09:44:09,420.0,1.0,32.0
2021-07-05 22:49:18,45.0,0.0,32.0
2021-07-05 01:49:55,48.0,0.0,32.0
2021-07-05 01:32:30,50.0,0.0,32.0
2021-07-10 09:23:47,420.0,1.0,32.0
2021-07-05 14:55:28,61.0,0.0,32.0
2021-07-05 09:08:46,319.0,0.0,32.0
2021-07-10 15:56:00,420.0,2.0,32.0
2021-07-05 05:04:07,40.0,0.0,32.0
2021-07-05 08:51:16,493.0,0.0,32.0
2021-07-05 12:17:11,504.0,0.0,32.0
2021-07-05 08:09:27,192.0,0.0,32.0
2021-07-05 22:07:06,49.0,0.0,32.0
2021-07-05 10:02:52,488.0,0.0,32.0
2021-07-05 20:25:46,56.0,0.0,32.0
2021-07-05 09:03:05,508.0,0.0,32.0
2021-07-05 14:27:27,63.0,0.0,32.0
2021-07-05 02:09:09,47.0,0.0,32.0
2021-07-05 15:23:47,58.0,0.0,32.0
2021-07-10 07:41:03,420.0,1.0,32.0
2021-07-05 08:51:20,493.0,0.0,32.0
2021-07-05 16:26:01,484.0,0.0,32.0
2021-07-05 01:33:45,50.0,0.0,32.0
2021-07-05 16:50:35,483.0,0.0,32.0
2021-07-10 07:32:19,420.0,0.0,32.0
2021-07-05 04:54:42,39.0,0.0,32.0
2021-08-15 01:07:25,420.0,1.0,32.0
2021-07-05 14:26:11,63.0,0.0,32.0
2021-07-05 07:54:20,493.0,0.0,32.0
2021-07-05 17:25:57,484.0,0.0,32.0
2021-07-10 10:24:32,420.0,0.0,32.0
2021-07-10 07:45:12,420.0,1.0,32.0
2021-07-05 18:38:38,83.0,0.0,32.0
2021-07-05 00:42:13,53.0,0.0,32.0
2021-07-05 17:25:34,485.0,0.0,32.0
2021-07-05 19:22:34,67.0,0.0,32.0
2021-07-05 10:11:49,489.0,0.0,32.0
2021-07-10 09:51:29,420.0,2.0,32.0
2021-07-10 08:32:00,420.0,1.0,32.0
2021-07-05 03:30:28,44.0,0.0,32.0
2021-07-10 21:04:58,420.0,0.0,32.0
2021-07-05 17:00:15,483.0,0.0,32.0
2021-07-05 08:15:33,126.0,0.0,32.0
2021-07-05 10:39:27,486.0,0.0,32.0
2021-07-05 04:18:08,41.0,0.0,32.0
2021-07-05 12:25:22,180.0,0.0,32.0
2021-07-10 09:44:27,420.0,1.0,32.0
2021-07-05 10:24:34,486.0,0.0,32.0
2021-07-05 02:41:03,45.0,0.0,32.0
2021-07-10 16:25:28,420.0,0.0,32.0
2021-07-10 16:07:13,420.0,0.0,32.0
2021-07-10 09:52:39,420.0,1.0,32.0
2021-07-05 08:03:05,507.0,0.0,32.0
2021-07-05 06:36:46,485.0,0.0,32.0
2021-07-05 16:48:13,483.0,0.0,32.0
2021-07-05 22:13:42,48.0,0.0,32.0
